epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,1145.38,0.01072,1.15155,1.51861,0.60212,0.72008,0.65988,0.33238,0.01273,1.30637,1.78238,0.00353895,0.00353895,0.00353895
126,1154.5,0.01063,1.15256,1.51844,0.78893,0.64134,0.71901,0.35769,0.01278,1.34223,1.79667,0.00348684,0.00348684,0.00348684
127,1163.59,0.01061,1.16025,1.51234,0.71906,0.66272,0.72325,0.36864,0.01269,1.27095,1.77979,0.00343474,0.00343474,0.00343474
128,1172.79,0.01064,1.14077,1.52528,0.80046,0.6507,0.73645,0.3534,0.01276,1.30804,1.76088,0.00338263,0.00338263,0.00338263
129,1181.86,0.01048,1.1317,1.51639,0.6182,0.74057,0.65685,0.32531,0.01288,1.29308,1.77778,0.00333053,0.00333053,0.00333053
130,1191.05,0.01068,1.12937,1.49497,0.73045,0.6827,0.7258,0.35708,0.0129,1.30319,1.79381,0.00327842,0.00327842,0.00327842
131,1200.25,0.01066,1.11489,1.49996,0.67737,0.67699,0.70179,0.3427,0.01306,1.32796,1.81274,0.00322632,0.00322632,0.00322632
132,1209.47,0.01055,1.12326,1.4968,0.64874,0.71705,0.7141,0.34788,0.01306,1.35424,1.82129,0.00317421,0.00317421,0.00317421
133,1218.63,0.01047,1.13122,1.49558,0.68244,0.68935,0.72219,0.36559,0.01283,1.32985,1.80529,0.00312211,0.00312211,0.00312211
134,1227.83,0.01053,1.12955,1.49829,0.69373,0.69803,0.73254,0.34515,0.01295,1.31071,1.81933,0.00307,0.00307,0.00307
135,1236.98,0.01038,1.09724,1.48764,0.66114,0.6765,0.71536,0.33951,0.01307,1.30952,1.83363,0.00301789,0.00301789,0.00301789
136,1246.07,0.01035,1.0918,1.49516,0.70199,0.71082,0.73666,0.36492,0.01288,1.26281,1.79678,0.00296579,0.00296579,0.00296579
137,1255.19,0.01052,1.11449,1.49583,0.69727,0.70832,0.73685,0.35089,0.01294,1.2899,1.82016,0.00291368,0.00291368,0.00291368
138,1264.38,0.01038,1.09483,1.49549,0.76732,0.66993,0.72348,0.34811,0.01304,1.32129,1.83968,0.00286158,0.00286158,0.00286158
139,1273.61,0.01046,1.09008,1.4927,0.6638,0.71422,0.73032,0.36239,0.01263,1.23979,1.80485,0.00280947,0.00280947,0.00280947
140,1282.74,0.0105,1.10507,1.48419,0.81614,0.65265,0.72316,0.33259,0.0131,1.32415,1.81693,0.00275737,0.00275737,0.00275737
141,1291.93,0.01031,1.08924,1.48087,0.7255,0.72409,0.74111,0.3579,0.01275,1.21281,1.7668,0.00270526,0.00270526,0.00270526
142,1301.05,0.01032,1.08531,1.48509,0.68519,0.70839,0.70839,0.34458,0.0129,1.38199,1.83307,0.00265316,0.00265316,0.00265316
143,1310.23,0.01035,1.06964,1.47842,0.71717,0.72138,0.72974,0.3435,0.013,1.31315,1.82487,0.00260105,0.00260105,0.00260105
144,1319.44,0.0104,1.08597,1.47077,0.66271,0.74081,0.66943,0.33784,0.01277,1.25635,1.77247,0.00254895,0.00254895,0.00254895
145,1328.62,0.01034,1.08531,1.48757,0.79708,0.62992,0.70384,0.34345,0.01335,1.40392,1.84582,0.00249684,0.00249684,0.00249684
146,1337.8,0.0103,1.08715,1.48735,0.69137,0.68261,0.70308,0.33251,0.01319,1.41627,1.8354,0.00244474,0.00244474,0.00244474
147,1346.94,0.01037,1.07605,1.48434,0.83125,0.61802,0.73389,0.33693,0.01296,1.32364,1.80805,0.00239263,0.00239263,0.00239263
148,1356.12,0.01037,1.07351,1.47799,0.715,0.70245,0.73517,0.36258,0.01272,1.21047,1.7723,0.00234053,0.00234053,0.00234053
149,1365.21,0.01033,1.07302,1.48125,0.69124,0.69499,0.67228,0.33255,0.01297,1.2945,1.82596,0.00228842,0.00228842,0.00228842
150,1374.45,0.01036,1.05506,1.47963,0.76321,0.67755,0.73768,0.36071,0.01286,1.27571,1.77727,0.00223632,0.00223632,0.00223632
151,1383.56,0.01014,1.05614,1.46034,0.69184,0.72101,0.74215,0.35746,0.01293,1.27593,1.79183,0.00218421,0.00218421,0.00218421
152,1392.76,0.0102,1.07234,1.47377,0.68061,0.70257,0.72747,0.34122,0.01313,1.29977,1.83818,0.00213211,0.00213211,0.00213211
153,1401.95,0.01027,1.06266,1.46117,0.69109,0.70331,0.73009,0.34982,0.01276,1.25762,1.78236,0.00208,0.00208,0.00208
154,1411.14,0.01023,1.05661,1.45948,0.70987,0.66189,0.73327,0.3463,0.01291,1.25423,1.81975,0.00202789,0.00202789,0.00202789
155,1420.27,0.0102,1.05698,1.47134,0.77621,0.70314,0.74049,0.35632,0.01289,1.24452,1.78236,0.00197579,0.00197579,0.00197579
156,1429.45,0.01024,1.07477,1.46442,0.68664,0.6858,0.71864,0.34924,0.01279,1.27738,1.79164,0.00192368,0.00192368,0.00192368
157,1438.56,0.01015,1.05656,1.47984,0.76276,0.70834,0.74528,0.35531,0.01286,1.2533,1.79203,0.00187158,0.00187158,0.00187158
158,1447.91,0.0101,1.04734,1.45811,0.67544,0.7133,0.67849,0.33426,0.01298,1.26043,1.81336,0.00181947,0.00181947,0.00181947
159,1457.07,0.0101,1.05868,1.45992,0.75771,0.66943,0.73054,0.36364,0.01281,1.24112,1.79385,0.00176737,0.00176737,0.00176737
160,1466.25,0.01007,1.02008,1.44784,0.76718,0.65058,0.72602,0.35349,0.01288,1.26438,1.81306,0.00171526,0.00171526,0.00171526
161,1475.46,0.01009,1.04466,1.45716,0.75756,0.62281,0.72999,0.34746,0.01283,1.23309,1.81305,0.00166316,0.00166316,0.00166316
162,1484.63,0.01011,1.03277,1.44486,0.80634,0.64712,0.72884,0.34156,0.01296,1.31142,1.82845,0.00161105,0.00161105,0.00161105
163,1493.81,0.01012,1.024,1.44694,0.72518,0.67759,0.73268,0.35924,0.01285,1.21469,1.79701,0.00155895,0.00155895,0.00155895
164,1503.01,0.01008,1.0274,1.45443,0.59325,0.75259,0.65097,0.32433,0.01284,1.26975,1.78649,0.00150684,0.00150684,0.00150684
165,1512.19,0.01001,1.02473,1.43784,0.78587,0.62059,0.71933,0.34436,0.01279,1.27565,1.80455,0.00145474,0.00145474,0.00145474
166,1521.32,0.01011,1.02465,1.4526,0.83211,0.64311,0.73987,0.35446,0.01288,1.19772,1.80616,0.00140263,0.00140263,0.00140263
167,1530.44,0.01006,1.01364,1.45791,0.73535,0.69523,0.74085,0.35716,0.01288,1.20295,1.80692,0.00135053,0.00135053,0.00135053
168,1539.62,0.00998,1.00392,1.4464,0.70025,0.7232,0.73474,0.36047,0.01289,1.22501,1.81657,0.00129842,0.00129842,0.00129842
169,1548.69,0.01,1.00112,1.436,0.75898,0.69423,0.73683,0.34494,0.0128,1.23039,1.80754,0.00124632,0.00124632,0.00124632
170,1557.87,0.01006,1.02446,1.45524,0.72536,0.69161,0.73363,0.35015,0.01295,1.24955,1.83289,0.00119421,0.00119421,0.00119421
171,1567.03,0.00996,1.01601,1.44818,0.72157,0.70628,0.7382,0.35595,0.01279,1.20665,1.79807,0.00114211,0.00114211,0.00114211
172,1576.23,0.00995,1.00971,1.43341,0.78785,0.63255,0.72864,0.3426,0.01287,1.22317,1.81596,0.00109,0.00109,0.00109
173,1585.37,0.00991,1.00737,1.44671,0.68559,0.72487,0.69081,0.34288,0.01274,1.22524,1.79049,0.00103789,0.00103789,0.00103789
174,1594.54,0.01001,1.01259,1.43576,0.72932,0.69252,0.68826,0.3361,0.01277,1.19724,1.79927,0.000985789,0.000985789,0.000985789
175,1603.68,0.00992,0.99771,1.43949,0.73315,0.67973,0.72999,0.35871,0.01271,1.20891,1.79084,0.000933684,0.000933684,0.000933684
176,1612.85,0.00989,0.99419,1.43772,0.79072,0.65184,0.73999,0.35684,0.0127,1.21196,1.79388,0.000881579,0.000881579,0.000881579
177,1622,0.00995,1.00488,1.42838,0.7053,0.70821,0.68286,0.33228,0.01278,1.21563,1.80516,0.000829474,0.000829474,0.000829474
178,1631.31,0.00986,1.00141,1.44917,0.68917,0.70459,0.67656,0.33325,0.01271,1.2199,1.7956,0.000777368,0.000777368,0.000777368
179,1640.48,0.00986,0.9915,1.42958,0.66309,0.70917,0.74063,0.35372,0.0127,1.21853,1.79641,0.000725263,0.000725263,0.000725263
180,1649.64,0.00981,0.99423,1.43016,0.67671,0.71429,0.74409,0.35035,0.01278,1.23396,1.81019,0.000673158,0.000673158,0.000673158
181,1680.49,0.01041,0.9791,1.48857,0.75596,0.61374,0.71002,0.34326,0.01306,1.2704,1.86086,0.000621053,0.000621053,0.000621053
