epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,1612.82,0.00849,1.10062,1.68989,0.71216,0.76532,0.79724,0.45769,0.00988,1.06691,1.89931,0.000985789,0.000985789,0.000985789
175,1622.13,0.00846,1.08567,1.67858,0.71476,0.79463,0.80549,0.46847,0.00987,1.07038,1.89649,0.000933684,0.000933684,0.000933684
176,1631.35,0.00844,1.0952,1.67173,0.78008,0.72138,0.80797,0.4695,0.00991,1.0787,1.90779,0.000881579,0.000881579,0.000881579
177,1640.53,0.0084,1.09576,1.68226,0.75921,0.75465,0.80703,0.46414,0.00994,1.0822,1.91539,0.000829474,0.000829474,0.000829474
178,1649.7,0.0084,1.07829,1.67462,0.76907,0.76452,0.80875,0.46549,0.00992,1.0866,1.90785,0.000777368,0.000777368,0.000777368
179,1658.89,0.00842,1.0902,1.6735,0.73566,0.78108,0.81157,0.46583,0.00991,1.06413,1.90873,0.000725263,0.000725263,0.000725263
180,1668.07,0.00847,1.09772,1.68164,0.73471,0.79178,0.8097,0.46562,0.00997,1.06146,1.91366,0.000673158,0.000673158,0.000673158
181,1696.21,0.0087,1.04882,1.71729,0.76517,0.75056,0.81057,0.45983,0.01006,1.04507,1.92837,0.000621053,0.000621053,0.000621053
182,1705.29,0.00822,0.9717,1.66052,0.76673,0.75246,0.80994,0.46602,0.00996,1.0624,1.92115,0.000568947,0.000568947,0.000568947
183,1714.48,0.00817,0.94267,1.65456,0.74493,0.76615,0.80323,0.46453,0.00995,1.05242,1.93621,0.000516842,0.000516842,0.000516842
184,1723.77,0.00813,0.9398,1.64319,0.74076,0.76601,0.80505,0.46532,0.00994,1.04005,1.92899,0.000464737,0.000464737,0.000464737
185,1733.03,0.00814,0.93308,1.6431,0.76367,0.75123,0.80763,0.46393,0.00999,1.05399,1.93001,0.000412632,0.000412632,0.000412632
186,1742.32,0.00808,0.93075,1.64192,0.77872,0.74713,0.81247,0.47061,0.00994,1.03963,1.93072,0.000360526,0.000360526,0.000360526
187,1751.42,0.00802,0.92143,1.63475,0.74917,0.76226,0.8057,0.46313,0.00996,1.05179,1.93646,0.000308421,0.000308421,0.000308421
188,1760.52,0.00802,0.92762,1.63049,0.72357,0.76274,0.8015,0.45884,0.00997,1.04698,1.9398,0.000256316,0.000256316,0.000256316
189,1769.62,0.00792,0.89675,1.62567,0.74936,0.75859,0.80457,0.46684,0.00995,1.03584,1.94056,0.000204211,0.000204211,0.000204211
190,1778.79,0.00804,0.9186,1.63285,0.75933,0.76052,0.80517,0.46122,0.00999,1.03414,1.94901,0.000152105,0.000152105,0.000152105
