epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,976.598,0.00883,1.21205,1.74537,0.704,0.75061,0.77466,0.44046,0.0103,1.11426,1.95593,0.00286158,0.00286158,0.00286158
139,983.6,0.00878,1.18318,1.7511,0.7636,0.72587,0.79543,0.45656,0.01009,1.1089,1.9251,0.00280947,0.00280947,0.00280947
140,990.638,0.00884,1.1744,1.74495,0.71415,0.76619,0.79171,0.45296,0.01018,1.10788,1.92461,0.00275737,0.00275737,0.00275737
141,997.614,0.00876,1.17258,1.74082,0.71921,0.71731,0.77425,0.43968,0.01032,1.14267,1.95702,0.00270526,0.00270526,0.00270526
142,1004.62,0.0088,1.18859,1.75397,0.75691,0.72328,0.78688,0.43777,0.01042,1.13345,1.932,0.00265316,0.00265316,0.00265316
143,1011.61,0.00896,1.21603,1.76592,0.7434,0.74778,0.78524,0.4371,0.01044,1.1174,1.92858,0.00260105,0.00260105,0.00260105
144,1018.59,0.00881,1.18025,1.74143,0.75925,0.68826,0.7766,0.42129,0.01049,1.16954,1.96646,0.00254895,0.00254895,0.00254895
145,1025.6,0.00876,1.18198,1.73337,0.78498,0.72098,0.79533,0.44403,0.01026,1.10508,1.93207,0.00249684,0.00249684,0.00249684
146,1032.63,0.00883,1.17546,1.74527,0.72645,0.71482,0.76518,0.43001,0.01048,1.13425,1.96252,0.00244474,0.00244474,0.00244474
147,1039.64,0.00879,1.17164,1.75469,0.70173,0.75913,0.77313,0.43593,0.0103,1.12224,1.93961,0.00239263,0.00239263,0.00239263
148,1046.65,0.00874,1.15349,1.73369,0.74605,0.75343,0.80301,0.44121,0.0103,1.10063,1.94789,0.00234053,0.00234053,0.00234053
149,1053.69,0.00877,1.17348,1.73509,0.73914,0.75423,0.80819,0.454,0.01031,1.09107,1.93803,0.00228842,0.00228842,0.00228842
150,1060.72,0.00874,1.16573,1.74036,0.79735,0.72597,0.79465,0.44681,0.01023,1.08831,1.93256,0.00223632,0.00223632,0.00223632
151,1067.74,0.00868,1.15945,1.73509,0.79204,0.72506,0.79044,0.44212,0.01022,1.10012,1.93556,0.00218421,0.00218421,0.00218421
152,1074.77,0.0087,1.16024,1.73119,0.74521,0.7086,0.7783,0.43631,0.01036,1.11709,1.95646,0.00213211,0.00213211,0.00213211
153,1081.94,0.00863,1.13637,1.72195,0.73024,0.75672,0.80478,0.4506,0.01022,1.07573,1.92996,0.00208,0.00208,0.00208
154,1089.08,0.0087,1.15518,1.72307,0.7549,0.72719,0.79815,0.44901,0.01016,1.10051,1.92746,0.00202789,0.00202789,0.00202789
155,1096.37,0.00873,1.14273,1.73432,0.71685,0.73082,0.7814,0.44256,0.01033,1.08931,1.96138,0.00197579,0.00197579,0.00197579
156,1103.52,0.00865,1.12837,1.72555,0.70885,0.73238,0.77332,0.4312,0.01053,1.10799,1.96878,0.00192368,0.00192368,0.00192368
157,1110.76,0.00877,1.14852,1.74669,0.73297,0.74814,0.80231,0.44582,0.0104,1.08233,1.95245,0.00187158,0.00187158,0.00187158
158,1117.9,0.00863,1.13412,1.7181,0.71084,0.75913,0.79331,0.44534,0.01029,1.10228,1.95019,0.00181947,0.00181947,0.00181947
159,1125.08,0.00856,1.14137,1.73012,0.74766,0.73692,0.79657,0.44074,0.01031,1.09305,1.94578,0.00176737,0.00176737,0.00176737
160,1132.16,0.00873,1.13838,1.73319,0.74093,0.75686,0.79755,0.44743,0.01031,1.08837,1.94366,0.00171526,0.00171526,0.00171526
