epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,969.941,0.00846,1.07356,1.72028,0.76279,0.74262,0.78826,0.44136,0.01053,1.08397,1.9556,0.00187158,0.00187158,0.00187158
158,976.114,0.00839,1.0568,1.69701,0.78389,0.72624,0.78599,0.45004,0.0104,1.07386,1.96494,0.00181947,0.00181947,0.00181947
159,982.286,0.00834,1.07243,1.71187,0.75382,0.75659,0.79823,0.45442,0.01049,1.06305,1.97855,0.00176737,0.00176737,0.00176737
160,988.46,0.00843,1.06395,1.70662,0.74931,0.77218,0.80278,0.45903,0.01029,1.06064,1.93422,0.00171526,0.00171526,0.00171526
161,994.658,0.00836,1.06667,1.70025,0.72205,0.73557,0.76905,0.42329,0.01071,1.16024,1.99249,0.00166316,0.00166316,0.00166316
162,1000.84,0.00825,1.04496,1.67891,0.76607,0.74523,0.78833,0.43742,0.01052,1.10359,1.97166,0.00161105,0.00161105,0.00161105
163,1007.08,0.00832,1.04479,1.68397,0.71786,0.72834,0.76199,0.41941,0.01072,1.16954,1.99815,0.00155895,0.00155895,0.00155895
164,1013.28,0.00829,1.05352,1.70214,0.74568,0.76005,0.79406,0.45477,0.01028,1.04786,1.94476,0.00150684,0.00150684,0.00150684
165,1019.48,0.00834,1.05587,1.69235,0.82386,0.71347,0.81307,0.46153,0.01038,1.05573,1.95762,0.00145474,0.00145474,0.00145474
166,1025.65,0.00829,1.05469,1.69998,0.77078,0.72979,0.7987,0.45504,0.01031,1.10776,1.94739,0.00140263,0.00140263,0.00140263
167,1031.82,0.00818,1.02498,1.67367,0.78064,0.73468,0.78572,0.44021,0.01052,1.12058,1.95801,0.00135053,0.00135053,0.00135053
168,1037.99,0.00833,1.04326,1.69015,0.74002,0.77806,0.802,0.45043,0.01041,1.08249,1.94782,0.00129842,0.00129842,0.00129842
169,1044.13,0.00833,1.03551,1.68572,0.73587,0.76443,0.79216,0.45251,0.01058,1.07823,1.99135,0.00124632,0.00124632,0.00124632
170,1050.28,0.0083,1.04193,1.69736,0.74967,0.77173,0.80485,0.45109,0.01032,1.07088,1.95144,0.00119421,0.00119421,0.00119421
171,1056.42,0.00819,1.038,1.68097,0.73348,0.78197,0.8035,0.44211,0.01038,1.07525,1.96097,0.00114211,0.00114211,0.00114211
172,1062.56,0.00811,1.03237,1.68009,0.77417,0.75138,0.79409,0.44629,0.01052,1.07358,1.98907,0.00109,0.00109,0.00109
173,1068.67,0.00815,1.02328,1.66975,0.76308,0.7474,0.8054,0.45151,0.01036,1.05356,1.96958,0.00103789,0.00103789,0.00103789
174,1074.82,0.00824,1.02719,1.68137,0.76724,0.7318,0.78445,0.43923,0.0104,1.09233,1.95827,0.000985789,0.000985789,0.000985789
175,1080.99,0.00816,1.00963,1.66787,0.72869,0.7681,0.80243,0.45851,0.01033,1.05968,1.95125,0.000933684,0.000933684,0.000933684
176,1087.16,0.00814,1.02503,1.66023,0.71209,0.7624,0.77109,0.42791,0.01061,1.15802,1.97969,0.000881579,0.000881579,0.000881579
177,1093.3,0.00812,1.01793,1.67457,0.74179,0.76094,0.78533,0.43836,0.01037,1.08583,1.96508,0.000829474,0.000829474,0.000829474
178,1099.48,0.00811,0.99801,1.66518,0.76357,0.75567,0.80476,0.44896,0.01038,1.08066,1.96493,0.000777368,0.000777368,0.000777368
179,1105.68,0.00817,1.01914,1.6727,0.7495,0.75834,0.78222,0.43733,0.01056,1.07356,1.9916,0.000725263,0.000725263,0.000725263
180,1111.83,0.00819,1.03422,1.67823,0.77286,0.76652,0.80491,0.44151,0.01054,1.06881,1.9829,0.000673158,0.000673158,0.000673158
