epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,1402.92,0.00943,0.94783,1.39726,0.70397,0.71439,0.6819,0.36073,0.01292,1.23659,1.83294,0.00114211,0.00114211,0.00114211
172,1411.22,0.00945,0.94011,1.39081,0.68055,0.70762,0.73401,0.40492,0.01297,1.27189,1.82275,0.00109,0.00109,0.00109
173,1419.35,0.0094,0.93737,1.39992,0.70269,0.71582,0.73317,0.39759,0.01291,1.23679,1.82729,0.00103789,0.00103789,0.00103789
174,1427.58,0.00949,0.93536,1.3878,0.72231,0.7021,0.72375,0.38909,0.01302,1.2895,1.87446,0.000985789,0.000985789,0.000985789
175,1435.81,0.00937,0.92019,1.39155,0.71714,0.70067,0.72573,0.39322,0.01313,1.26911,1.85156,0.000933684,0.000933684,0.000933684
176,1444.09,0.00937,0.91982,1.39419,0.7937,0.63231,0.72493,0.38566,0.01303,1.26259,1.8581,0.000881579,0.000881579,0.000881579
177,1452.26,0.00938,0.92731,1.37693,0.69623,0.70964,0.73606,0.39704,0.01293,1.26213,1.82882,0.000829474,0.000829474,0.000829474
178,1460.48,0.00934,0.92088,1.39864,0.76981,0.6754,0.69361,0.37082,0.01289,1.23046,1.81983,0.000777368,0.000777368,0.000777368
179,1468.83,0.00926,0.91182,1.37773,0.76763,0.67172,0.68081,0.36209,0.01291,1.25429,1.84196,0.000725263,0.000725263,0.000725263
180,1477.06,0.00927,0.91687,1.37849,0.75472,0.68976,0.68763,0.36497,0.01291,1.24446,1.86199,0.000673158,0.000673158,0.000673158
181,1504.67,0.00968,0.86853,1.42057,0.70807,0.68649,0.71169,0.3654,0.01314,1.38797,1.87077,0.000621053,0.000621053,0.000621053
